1.8586	-8.039172619	-7.940142779	-7.933793935	-8.0392	-7.939584987	-7.932491115	-8.0392	-7.934994407	-7.896829456	-8.0392	-7.92511281	0
1.8838	-8.03821483	-7.94033392	-7.932836146	-8.0382	-7.939626481	-7.931672082	-8.0382	-7.934192521	-7.896526579	-8.0382	-7.924081295	0
1.9091	-8.03720681	-7.940469471	-7.931828126	-8.0372	-7.939647919	-7.930770178	-8.0372	-7.933347881	-7.896162993	-8.0372	-7.92299697	0
1.9343	-8.036153682	-7.940558036	-7.930774998	-8.0362	-7.939640141	-7.929799279	-8.0362	-7.9324658	-7.89574293	-8.0362	-7.92186492	0
1.9596	-8.03506017	-7.940596559	-7.929681486	-8.0351	-7.939601197	-7.928770626	-8.0351	-7.931551209	-7.895270552	-8.0351	-7.920689825	0
1.9848	-8.033930638	-7.940580611	-7.928551954	-8.0339	-7.939529218	-7.927692938	-8.0339	-7.930608	-7.894743804	-8.0339	-7.91947601	0
2.0101	-8.032769134	-7.940531685	-7.92739045	-8.0328	-7.939425828	-7.926573461	-8.0328	-7.92964002	-7.894164646	-8.0328	-7.918227501	0
2.0354	-8.031579427	-7.940437155	-7.926200743	-8.0316	-7.939286982	-7.925417922	-8.0316	-7.92865222	-7.893546992	-8.0316	-7.91694802	0
2.0606	-8.030365013	-7.940302932	-7.92498633	-8.0304	-7.939116847	-7.924231616	-8.0304	-7.927685647	-7.893074206	-8.0304	-7.915640992	0
2.0859	-8.029129123	-7.940131198	-7.923750439	-8.0291	-7.938913645	-7.923018848	-8.0291	-7.926631071	-7.892195543	-8.0291	-7.91430959	0
2.1111	-8.027874732	-7.939923101	-7.922496048	-8.0279	-7.938680147	-7.921783566	-8.0279	-7.925602507	-7.891459098	-8.0279	-7.912956726	0
2.1364	-8.026604591	-7.939677695	-7.921225907	-8.0266	-7.938416298	-7.920529172	-8.0266	-7.92456509	-7.890684484	-8.0266	-7.911585122	0
2.1616	-8.025321254	-7.939405621	-7.91994257	-8.0253	-7.938123052	-7.919258756	-8.0253	-7.923522182	-7.889878549	-8.0253	-7.910197297	0
2.1869	-8.024027102	-7.939098313	-7.918648418	-8.0240	-7.937801364	-7.91797512	-8.0240	-7.922475743	-7.889042	-8.0240	-7.908795532	0
2.2121	-8.022724348	-7.938763625	-7.917345664	-8.0227	-7.937452693	-7.916680825	-8.0227	-7.921427607	-7.888176168	-8.0227	-7.907382006	0
