1.8333	-200.2292596	-200.0478628	-200.0714287	-200.2293	-200.072125	-200.0460647	-200.2293	-200.0766723	-200.0155503	-200.2293	-200.0679229	-199.9486541
1.8586	-200.2282186	-200.048367	-200.0703878	-200.2282	-200.0711567	-200.0464853	-200.2282	-200.0759708	-200.0154434	-200.2282	-200.066968	-199.9480597
1.8838	-200.2270675	-200.0487302	-200.0692367	-200.2271	-200.0700866	-200.0467561	-200.2271	-200.0751684	-200.0151793	-200.2271	-200.0658972	-199.9473022
1.9091	-200.2258172	-200.0489636	-200.0679863	-200.2258	-200.0689271	-200.0468871	-200.2258	-200.0742756	-200.0147694	-200.2258	-200.0647208	-199.9463931
1.9343	-200.2244779	-200.0490776	-200.0666471	-200.2245	-200.0676896	-200.0468874	-200.2245	-200.073302	-200.0142248	-200.2245	-200.0634497	-199.9453471
1.9596	-200.2230591	-200.0490823	-200.0652283	-200.2231	-200.0663854	-200.0467653	-200.2231	-200.0722565	-200.0135557	-200.2231	-200.062092	-199.944172
1.9848	-200.2215697	-200.048987	-200.0637389	-200.2216	-200.0650251	-200.0465283	-200.2216	-200.0711472	-200.0127718	-200.2216	-200.0606559	-199.9428774
2.0101	-200.2200177	-200.0488006	-200.0621869	-200.2200	-200.0636192	-200.0461829	-200.2200	-200.0699818	-200.0118826	-200.2200	-200.059149	-199.9414722
2.0354	-200.2184108	-200.0485315	-200.06058	-200.2184	-200.0621777	-200.0457349	-200.2184	-200.0687671	-200.0108968	-200.2184	-200.0575784	-199.939965
2.0606	-200.2167559	-200.0481875	-200.058925	-200.2168	-200.0607107	-200.0451894	-200.2168	-200.0675095	-200.0098227	-200.2168	-200.0559505	-199.9383639
2.0859	-200.2150595	-200.0477762	-200.0572287	-200.2151	-200.0592278	-200.0445506	-200.2151	-200.0662149	-200.0086683	-200.2151	-200.0542714	-199.9366763
