0.5151515152	-1.103403955	-0.5696412758	-0.6294364283	-0.6297792492	-0.5688213545	-0.6307528639	-0.5664170484	-0.6322189527	-0.562568519	-0.634010272	-0.5574461227	-0.6359741622	-0.5512069654	-0.6452414111	-0.50666243
0.5328282828	-1.115062722	-0.5865980346	-0.6410951951	-0.6414876008	-0.585729005	-0.642593246	-0.5831940787	-0.6442367537	-0.5791704174	-0.6462161402	-0.5738630218	-0.6483571485	-0.5674504608	-0.6581942434	-0.5223568566
0.5505050505	-1.125049405	-0.6018609029	-0.651081878	-0.6515343607	-0.600932067	-0.6527964146	-0.5982415259	-0.6546426804	-0.5940163694	-0.6568288127	-0.5885038692	-0.6591577893	-0.5819052318	-0.6695623078	-0.5362503484
0.5681818182	-1.133558589	-0.6156282297	-0.6595910616	-0.660117615	-0.614625363	-0.6615668979	-0.6117476962	-0.6636451222	-0.6072906975	-0.6660570274	-0.6015524691	-0.6685831794	-0.594756512	-0.6795436406	-0.5485356108
0.5858585859	-1.140759728	-0.6280688626	-0.6667922007	-0.6674120021	-0.6269725511	-0.6690878306	-0.6238677327	-0.6714309701	-0.6191447576	-0.6740867695	-0.6131610423	-0.6768164548	-0.6061593199	-0.6883107141	-0.5593779966
0.6035353535	-1.146800894	-0.6393275346	-0.6728333671	-0.6735735724	-0.6381103925	-0.6755263874	-0.6347272936	-0.678170204	-0.6297014386	-0.6810850734	-0.6234554726	-0.6840202731	-0.6162439809	-0.6960140804	-0.5689204967
0.6212121212	-1.151811874	-0.6495294116	-0.6778443465	-0.6787449774	-0.6481512024	-0.6810393585	-0.6444246006	-0.6840197963	-0.6390588549	-0.6872029287	-0.6325399618	-0.6903394717	-0.6251209826	-0.7027853861	-0.5772878706
0.6388888889	-1.155906742	-0.6587837385	-0.6819392151	-0.6830622106	-0.657182327	-0.6857791803	-0.6530306124	-0.6891267499	-0.647293491	-0.6925772528	-0.6405012089	-0.6959029934	-0.6328851624	-0.7087398878	-0.5845899449
0.6565656566	-1.159186024	-0.6671866633	-0.6852184973	-0.6866655343	-0.6652601956	-0.689900283	-0.6605876477	-0.6936297843	-0.6544634711	-0.6973318612	-0.6474123732	-0.7008251732	-0.6396193277	-0.7139785673	-0.5909241933
0.6742424242	-1.161738512	-0.6748233944	-0.6877709853	-0.6897204639	-0.6723933108	-0.693564161	-0.6671082825	-0.6976589028	-0.6606129489	-0.7015774237	-0.6533370625	-0.7052065122	-0.645397408	-0.7185899253	-0.5963777406
0.6919191919	-1.163642808	-0.6817698479	-0.6896752807	-0.6924589362	-0.6785042681	-0.6969383688	-0.672579539	-0.7013321283	-0.6657785524	-0.7054105744	-0.6583333962	-0.7091341224	-0.650287175	-0.7226515168	-0.6010289261
0.7095959596	-1.164968635	-0.6880939203	-0.6910011079	-0.695231022	-0.6833806302	-0.7001814065	-0.6769805865	-0.7047496004	-0.6699978705	-0.7089126331	-0.6624578649	-0.7126820732	-0.6543524741	-0.7262312767	-0.6049485362
0.7272727273	-1.165777966	-0.6938564952	-0.6918104394	-0.698422022	-0.6867599612	-0.7034110819	-0.6803165091	-0.7079870676	-0.6733180912	-0.7121486509	-0.6657684166	-0.7159118828	-0.6576548649	-0.7293886745	-0.6082007896
0.7449494949	-1.166125988	-0.6991122574	-0.6921584612	-0.7021021272	-0.6886819473	-0.7066752168	-0.6826493813	-0.7110923208	-0.6758013522	-0.7151675001	-0.6683261518	-0.7188733418	-0.6602545861	-0.732175728	-0.6108441377
0.7626262626	-1.166061932	-0.7039103701	-0.6920944051	-0.705994967	-0.6895213583	-0.709954056	-0.6840973708	-0.7140872427	-0.6775242045	-0.7180033789	-0.6701953354	-0.7216057387	-0.6622108501	-0.734637898	-0.6129319231
0.7803030303	-1.165629795	-0.7082950536	-0.6916622683	-0.7098393401	-0.689627616	-0.71319327	-0.6848030351	-0.7169748855	-0.6785718372	-0.7206785369	-0.6714419779	-0.7241394255	-0.6635815889	-0.736814883	-0.6145129307
0.797979798	-1.164868963	-0.7123060919	-0.6909014362	-0.7135046468	-0.6892104907	-0.7163373802	-0.6849010278	-0.7197482495	-0.6790304321	-0.723206586	-0.67213166	-0.7264975537	-0.664422857	-0.7387413261	-0.6156318538
0.8156565657	-1.163814749	-0.715979283	-0.6898472218	-0.7169417662	-0.6883902151	-0.7193457328	-0.6845031167	-0.7223975125	-0.6789809292	-0.7255956793	-0.6723273515	-0.7286977872	-0.6647881214	-0.7404474439	-0.6163296944
0.8333333333	-1.162498863	-0.7193468471	-0.6885313359	-0.7201393821	-0.6872420365	-0.7221944912	-0.6836970702	-0.7249143815	-0.678495555	-0.7278510652	-0.6720877404	-0.7307538243	-0.6647276238	-0.741959587	-0.6166441092
0.851010101	-1.160949822	-0.7224377968	-0.6869822952	-0.7231027473	-0.6858182315	-0.7248730858	-0.6825509878	-0.7272939124	-0.6776367838	-0.729976847	-0.6714662548	-0.7326766376	-0.664287926	-0.7433007374	-0.6166097124
0.8686868687	-1.159193306	-0.7252782742	-0.6852257786	-0.7258441898	-0.6841582932	-0.7273799614	-0.6811182458	-0.7295347492	-0.6764577937	-0.7319770246	-0.6705107186	-0.7344754073	-0.6635116744	-0.7444909487	-0.6162583413
0.8863636364	-1.157252465	-0.7278918569	-0.6832849384	-0.7283787937	-0.6822938676	-0.7297192028	-0.6794414902	-0.7316386166	-0.6750035917	-0.7338560001	-0.6692634633	-0.7361581754	-0.6624375643	-0.7455477334	-0.6156192915
0.904040404	-1.155148201	-0.7302998334	-0.6811806736	-0.7307223713	-0.6802513301	-0.7318982021	-0.6775555171	-0.7336095852	-0.6733122971	-0.7356187407	-0.6677617143	-0.7377322739	-0.6611004606	-0.7464864034	-0.6147195259
0.9217171717	-1.152899395	-0.7325214493	-0.6789318683	-0.732890492	-0.6780532413	-0.7339261389	-0.6754892781	-0.7354533599	-0.6714163381	-0.7372707492	-0.6660381054	-0.7392045846	-0.6595316233	-0.7473203659	-0.6135838605
0.9393939394	-1.15052313	-0.7345741257	-0.6765556032	-0.7348980242	-0.6757192349	-0.7358130192	-0.6732672705	-0.7371766889	-0.6693434722	-0.7388179456	-0.664121226	-0.7405816839	-0.6577589912	-0.7480613804	-0.6122351331
0.9570707071	-1.148034868	-0.7364736525	-0.6740673414	-0.7367589326	-0.6732665997	-0.7375690796	-0.6709105126	-0.7387869074	-0.6671176212	-0.7402665202	-0.6620361466	-0.7418699115	-0.6558074908	-0.7487197814	-0.6106943548
0.9747474747	-1.14544862	-0.738234358	-0.6714810927	-0.7384862069	-0.6707106843	-0.7392044225	-0.6684372414	-0.7402916028	-0.6647595395	-0.7416227904	-0.659804895	-0.7430753954	-0.6536993449	-0.7493046692	-0.6089808491
0.9924242424	-1.142777087	-0.7398692574	-0.6688095596	-0.7400918598	-0.6680651943	-0.7407288	-0.665863424	-0.7416983766	-0.6622873467	-0.7428930769	-0.6574468745	-0.7442040509	-0.6514543667	-0.7498240739	-0.6071123795
1.01010101	-1.140031794	-0.7413901843	-0.6660642674	-0.7415869586	-0.6653424214	-0.7421514906	-0.6632031418	-0.7430146806	-0.6597169522	-0.7440836039	-0.6549792248	-0.7452615697	-0.649090232	-0.7502850961	-0.6051052673
1.027777778	-1.137223207	-0.7428079054	-0.6632556797	-0.7429816752	-0.6625534242	-0.743481235	-0.6604688848	-0.7442477076	-0.6570623949	-0.7452004216	-0.652417129	-0.7462534039	-0.6466227248	-0.7506940275	-0.6029745012
1.045454545	-1.134360829	-0.7441322223	-0.6603933016	-0.7442853418	-0.659708177	-0.7447262095	-0.6576717836	-0.7454043219	-0.6543361177	-0.7462493506	-0.6497740746	-0.7471847519	-0.6440659565	-0.751056453	-0.6007338395
1.063131313	-1.131453299	-0.7453720616	-0.6574857717	-0.7455065103	-0.6568156933	-0.7458940227	-0.6548217947	-0.7464910181	-0.6515491911	-0.7472359429	-0.6470620746	-0.7480605468	-0.6414325598	-0.7513773395	-0.5983959046
1.080808081	-1.128508472	-0.7465355555	-0.6545409453	-0.7466530096	-0.6538841313	-0.7469917274	-0.651927852	-0.7475139004	-0.6487114969	-0.7481654582	-0.644291855	-0.7488854494	-0.6387338594	-0.7516611111	-0.5959722723
1.098484848	-1.125533495	-0.7476301133	-0.6515659678	-0.7477320011	-0.6509208841	-0.7480258412	-0.6489979918	-0.7484786758	-0.6458318811	-0.7490428499	-0.6414730143	-0.749663845	-0.6359800209	-0.7519117137	-0.5934735537
1.116161616	-1.122534868	-0.7486624858	-0.6485673411	-0.7487500313	-0.6479326578	-0.7490023718	-0.646039458	-0.7493906571	-0.6429182812	-0.7498727602	-0.6386141591	-0.7503998435	-0.6331801817	-0.7521326713	-0.5909094721
1.133838384	-1.11951851	-0.7496388241	-0.6455509832	-0.7497130806	-0.6449255405	-0.7499268463	-0.6430587911	-0.7502547733	-0.6399778343	-0.7506595219	-0.6357230207	-0.7510972839	-0.6303425649	-0.7523271333	-0.5882889342
1.151515152	-1.116489808	-0.7505647312	-0.6425222814	-0.7506266093	-0.6419050622	-0.7508043406	-0.6400619043	-0.7510755834	-0.6370169689	-0.7514071646	-0.6328065551	-0.7517597404	-0.6274745794	-0.7524979168	-0.585620096
1.169191919	-1.113453667	-0.7514453103	-0.6394861404	-0.7514955996	-0.6388762479	-0.7516395092	-0.6370541496	-0.7518572935	-0.6340414835	-0.7521194239	-0.6298710289	-0.7523905309	-0.6245829072	-0.7526475423	-0.5829104236
1.186868687	-1.110414552	-0.7522852079	-0.6364470251	-0.7523245951	-0.6358436651	-0.7524366143	-0.6340403743	-0.7526037759	-0.6310566137	-0.7527997536	-0.6269220941	-0.7529927272	-0.6216735798	-0.7527782651	-0.5801667495
1.204545455	-1.107376526	-0.7530886528	-0.6334089992	-0.7531177365	-0.6328114652	-0.7531995546	-0.6310249713	-0.7533185885	-0.6280670916	-0.7534513391	-0.6239648531	-0.7535691663	-0.6187520453	-0.7528921031	-0.5773953242
1.222222222	-1.104343287	-0.7538594927	-0.6303757605	-0.7538787957	-0.6297834216	-0.7539318918	-0.6280119226	-0.7540049943	-0.6250771964	-0.7540771115	-0.6210039151	-0.7541224619	-0.6158232281	-0.7529908608	-0.5746018638
1.23989899	-1.101318198	-0.7546012265	-0.6273506715	-0.7546112059	-0.6267629621	-0.7546368767	-0.6250048382	-0.7546659815	-0.6220907992	-0.7546797628	-0.6180434456	-0.7546550172	-0.6128915804	-0.7530761509	-0.5717915935
1.257575758	-1.098304315	-0.7553170347	-0.6243367883	-0.7553180907	-0.6237531997	-0.7553174731	-0.6220069897	-0.7553042827	-0.619111402	-0.7552617606	-0.6150872102	-0.7551690372	-0.6099611286	-0.7531494132	-0.568969288
1.275252525	-1.095304413	-0.7560098069	-0.6213368861	-0.7560022897	-0.6207569591	-0.7559763811	-0.6190213413	-0.755922393	-0.6161421728	-0.7558253631	-0.6121386126	-0.7556665415	-0.6070355136	-0.7532119315	-0.5661393075
1.292929293	-1.092321009	-0.7566821675	-0.618353482	-0.7566663837	-0.617776801	-0.756616058	-0.6160505763	-0.7565225883	-0.613185976	-0.7563726337	-0.6092007291	-0.7561493765	-0.6041180278	-0.7532648495	-0.5633056322
1.310606061	-1.089356383	-0.7573364987	-0.6153888561	-0.7573127164	-0.6148150439	-0.757238739	-0.613097122	-0.7571069424	-0.6102453999	-0.7569054554	-0.6062763383	-0.7566192279	-0.6012116466	-0.753309184	-0.5604718921
1.328282828	-1.086412598	-0.757974962	-0.6124450708	-0.7579434156	-0.6118737842	-0.7578464556	-0.6101631708	-0.7576773428	-0.607322781	-0.7574255441	-0.6033679483	-0.7570776322	-0.5983190575	-0.7533458378	-0.5576413958
1.345959596	-1.083491515	-0.7585995185	-0.6095239879	-0.7585604122	-0.6089549137	-0.7584410531	-0.6072507005	-0.7582355067	-0.6044202258	-0.7579344624	-0.6004778207	-0.7575259887	-0.5954426858	-0.7533756114	-0.5548171558
1.363636364	-1.080594812	-0.7592119468	-0.6066272846	-0.759165458	-0.6060601366	-0.7590242074	-0.6043614918	-0.7587829946	-0.6015396307	-0.7584336316	-0.5976079923	-0.7579655701	-0.592584718	-0.7533992131	-0.5520019122
1.381313131	-1.077723995	-0.75981386	-0.6037564682	-0.7597601425	-0.603190984	-0.7595974397	-0.6014971444	-0.7593212249	-0.5986826997	-0.7589243442	-0.5947602942	-0.7583975333	-0.589747122	-0.753417269	-0.5491981539
1.398989899	-1.074880416	-0.7604067209	-0.6009128889	-0.7603459073	-0.6003488278	-0.7601621311	-0.598659092	-0.7598514856	-0.5958509605	-0.7594077744	-0.5919363695	-0.7588229291	-0.5869316664	-0.7534303316	-0.5464081384
1.416666667	-1.072065279	-0.7609918569	-0.5980977525	-0.7609240607	-0.597534893	-0.7607195351	-0.5958486151	-0.7603749471	-0.593045779	-0.7598849892	-0.5891376895	-0.759242712	-0.5841399373	-0.753438888	-0.5436339095
1.434343434	-1.069279658	-0.7615704722	-0.5953121314	-0.7614957899	-0.5947502695	-0.76127079	-0.593066854	-0.7608926722	-0.5902683724	-0.7603569583	-0.5863655674	-0.7596577485	-0.5813733536	-0.7534433672	-0.5408773135
1.452020202	-1.066524502	-0.7621436604	-0.5925569753	-0.7620621733	-0.5919959228	-0.76181693	-0.5903148197	-0.761405627	-0.5875198221	-0.7608245628	-0.583621172	-0.7600688259	-0.5786331808	-0.753444147	-0.5381400141
1.46969697	-1.063800647	-0.7627124152	-0.5898331204	-0.7626241907	-0.5892727034	-0.762358895	-0.5875934039	-0.76191469	-0.5848010837	-0.7612886039	-0.5809055392	-0.7604766594	-0.5759205442	-0.7534415598	-0.5354235057
1.487373737	-1.061108825	-0.7632776399	-0.5871412983	-0.763182733	-0.586581356	-0.7628975401	-0.5849033891	-0.7624206604	-0.5821129981	-0.7617498106	-0.5782195833	-0.7608818994	-0.5732364395	-0.7534358984	-0.5327291259
1.505050505	-1.058449672	-0.7638401568	-0.5844821447	-0.7637386112	-0.5839225279	-0.7634336437	-0.5822454568	-0.762924266	-0.5794562999	-0.7622088467	-0.5755641061	-0.7612851377	-0.5705817444	-0.7534274206	-0.5300580664
1.522727273	-1.055823733	-0.7644007151	-0.5818562061	-0.7642925644	-0.5812967767	-0.7639679152	-0.5796201958	-0.7634261701	-0.5768316269	-0.7626663173	-0.5729398069	-0.7616869132	-0.5679572273	-0.7534163536	-0.5274113832
1.54040404	-1.053231475	-0.7649599979	-0.5792639477	-0.7648452664	-0.5787045771	-0.7645010018	-0.5770281095	-0.7639269782	-0.5742395269	-0.7631227743	-0.5703472903	-0.7620877174	-0.5653635563	-0.7534028981	-0.5247900063
1.558080808	-1.050673286	-0.7655186289	-0.5767057591	-0.7653973327	-0.576146328	-0.7650334944	-0.5744696229	-0.7644272429	-0.5716804657	-0.7635787218	-0.5677870738	-0.7624879988	-0.5628013074	-0.7533872313	-0.5221947473
1.575757576	-1.048149488	-0.7660771782	-0.5741819609	-0.7659493254	-0.573622358	-0.7655659332	-0.5719450886	-0.7649274696	-0.5691548333	-0.7640346205	-0.5652595947	-0.7628881671	-0.5602709715	-0.7533695099	-0.519626308
1.593434343	-1.045660337	-0.7666361668	-0.5716928098	-0.766501759	-0.5711329315	-0.7660988123	-0.5694547927	-0.7654281206	-0.56666295	-0.7644908919	-0.5627652169	-0.7632885968	-0.5577729612	-0.7533498726	-0.517085287
1.611111111	-1.043206031	-0.7671960719	-0.5692385041	-0.7670551041	-0.5686782535	-0.766632584	-0.5669989601	-0.7659296191	-0.564205072	-0.7649479218	-0.5603042361	-0.7636896305	-0.5553076168	-0.7533284423	-0.5145721866
1.628787879	-1.040786715	-0.7677573304	-0.5668381984	-0.7676097919	-0.5662988861	-0.7671676624	-0.5647162808	-0.7664323528	-0.5621837229	-0.7654060635	-0.5578768857	-0.7640915819	-0.5528752122	-0.7533053275	-0.5120874187
1.646464646	-1.038402483	-0.7683203425	-0.5645687731	-0.7681662172	-0.5640573898	-0.7677044271	-0.5625545313	-0.7669366768	-0.5601442521	-0.7658656404	-0.5554833416	-0.7644947377	-0.5504759597	-0.753280624	-0.5096313107
1.664141414	-1.036053386	-0.7688854745	-0.5624268962	-0.7687247417	-0.5619410243	-0.7682432256	-0.5605118152	-0.7674429161	-0.5582163605	-0.7663269489	-0.5531237264	-0.7648993605	-0.5481100148	-0.7532544163	-0.5072041106
1.681818182	-1.03373943	-0.7694530619	-0.5604023756	-0.7692856964	-0.5599402909	-0.7687843759	-0.5585802339	-0.7679513683	-0.5563937725	-0.7667902596	-0.5507981142	-0.7653056901	-0.5457774807	-0.7532267782	-0.5048059924
1.699494949	-1.031460585	-0.7700234116	-0.5584870692	-0.769849384	-0.5580474502	-0.7693281689	-0.5567530112	-0.7684623056	-0.5546707461	-0.7672558202	-0.5485065337	-0.7657139451	-0.543478412	-0.7531977738	-0.502437061
1.717171717	-1.029216784	-0.7705968039	-0.5566741295	-0.7704160811	-0.5562559074	-0.7698748703	-0.5550241691	-0.7689759761	-0.5530419885	-0.7677238563	-0.5462489724	-0.7661243248	-0.541212819	-0.7531674581	-0.5000973561
1.734848485	-1.027007932	-0.7711734943	-0.5549575934	-0.77098604	-0.5545598658	-0.7704247222	-0.5533883226	-0.7694926061	-0.5515025796	-0.7681945732	-0.5440253795	-0.76653701	-0.5389806702	-0.7531358778	-0.4977868577
1.752525253	-1.024833899	-0.7717537153	-0.5533321384	-0.7715594898	-0.5529541158	-0.7709779448	-0.5518405431	-0.7700124011	-0.5500479104	-0.7686681573	-0.541835669	-0.7669521643	-0.5367818964	-0.7531030714	-0.4955054896
1.77020202	-1.022694531	-0.7723376779	-0.5517929261	-0.7721366387	-0.5514338974	-0.7715347375	-0.5503762655	-0.7705355469	-0.5486736367	-0.7691447767	-0.5396797225	-0.7673699351	-0.5346163928	-0.7530690698	-0.4932531238
1.787878788	-1.02058965	-0.7729255724	-0.5503354981	-0.7727176745	-0.5499948068	-0.7720952804	-0.5489912223	-0.7710622114	-0.5473756428	-0.7696245827	-0.5375573916	-0.7677904544	-0.5324840226	-0.7530338969	-0.4910295846
1.805555556	-1.018519053	-0.7735175704	-0.5489557037	-0.7733027661	-0.5486327318	-0.7726597354	-0.5476813959	-0.7715925446	-0.5461500151	-0.7701077106	-0.5354685008	-0.7682138396	-0.5303846185	-0.7529975693	-0.4888346525
1.823232323	-1.016482519	-0.7741138251	-0.5476496478	-0.7738920645	-0.5473438043	-0.7732282468	-0.5464429838	-0.7721266807	-0.5449930214	-0.7705942805	-0.5334128492	-0.7686401944	-0.5283179862	-0.7529600973	-0.4866680678
1.840909091	-1.014479806	-0.7747144726	-0.5464136534	-0.774485704	-0.5461243658	-0.7738009427	-0.5452723731	-0.7726647379	-0.5439010954	-0.771084398	-0.5313902129	-0.7690696092	-0.5262839056	-0.752921485	-0.4845295347
1.858585859	-1.012510657	-0.7753196331	-0.5452442334	-0.7750838026	-0.5449709425	-0.7743779358	-0.5441661208	-0.7732068201	-0.5428708254	-0.771578155	-0.5294003465	-0.769502162	-0.5242821336	-0.7528817305	-0.4824187244
1.876262626	-1.010574797	-0.775929411	-0.5441380699	-0.7756864632	-0.5438802251	-0.7749593237	-0.5431209393	-0.7737530168	-0.5418989452	-0.7720756306	-0.5274429855	-0.7699379192	-0.5223124056	-0.7528408264	-0.4803352787
1.893939394	-1.008671939	-0.7765438964	-0.5430919976	-0.7762937742	-0.5428490551	-0.7755451904	-0.5421336851	-0.7743034044	-0.5409823276	-0.7725768914	-0.5255178476	-0.7703769356	-0.5203744375	-0.7527987599	-0.4782788132
1.911616162	-1.006801782	-0.7771631656	-0.5421029924	-0.7769058104	-0.541874413	-0.7761356064	-0.5412013507	-0.7748580469	-0.5401179791	-0.7730819922	-0.5236246343	-0.7708192554	-0.5184679274	-0.7527555138	-0.4762489208
1.929292929	-1.004964014	-0.7777872814	-0.5411681615	-0.7775226335	-0.5409534099	-0.7767306296	-0.5403210578	-0.7754169959	-0.5393030362	-0.7735909769	-0.5217630323	-0.7712649129	-0.5165925571	-0.7527110661	-0.4742451741
1.946969697	-1.003158313	-0.7784162943	-0.5402847362	-0.7781442928	-0.540083281	-0.7773303058	-0.539490052	-0.775980292	-0.5385347618	-0.7741038785	-0.5199327151	-0.7717139325	-0.5147479936	-0.7526653909	-0.4722671285
1.964646465	-1.001384347	-0.7790502428	-0.5394500661	-0.7787708257	-0.5392613798	-0.7779346695	-0.5387056988	-0.7765479645	-0.5378105426	-0.77462072	-0.5181333439	-0.7721663295	-0.5129338906	-0.7526184585	-0.4703143248
1.982323232	-0.9996417755	-0.779689154	-0.5386616144	-0.7794022584	-0.5384851741	-0.7785437442	-0.5379654801	-0.7771200328	-0.5371278864	-0.7751415151	-0.5163645691	-0.7726221108	-0.5111498896	-0.752570236	-0.4683862914
2	-0.9979302515	-0.7803330443	-0.5379169541	-0.7800386065	-0.5377522422	-0.779157543	-0.5372669911	-0.7776965063	-0.5364844199	-0.7756662682	-0.514626031	-0.7730812746	-0.5093956212	-0.7525206873	-0.4664825469
